,img,label
489,"[0.398118, 0.502919, 0.3597141, 0.5393412, 0.3631353, 0.4604965, 0.3925652, 0.5862153, 0.4023864, 0.4099608, 0.6162452, 0.7034897, 0.6223842, 0.3163208]",1
490,"[0.3981181, 0.5029191, 0.3597142, 0.5393413, 0.3631354, 0.4604966, 0.3925653, 0.5862154, 0.4023865, 0.4099609, 0.6162452, 0.7034898, 0.6223843, 0.3163209]",1
491,"[0.3981182, 0.5029192, 0.3597143, 0.5393414, 0.3631355, 0.4604967, 0.3925654, 0.5862155, 0.4023866, 0.409961, 0.6162454, 0.7034899, 0.6223844, 0.316321]",1
492,"[0.3981183, 0.5029193, 0.3597144, 0.5393415, 0.3631356, 0.4604968, 0.3925655, 0.5862156, 0.4023867, 0.4099611, 0.6162454, 0.70349, 0.6223845, 0.3163211]",1
493,"[0.3981184, 0.5029194, 0.3597145, 0.5393416, 0.3631357, 0.4604969, 0.3925656, 0.5862157, 0.4023868, 0.4099612, 0.6162456, 0.7034901, 0.6223846, 0.3163212]",1
494,"[0.3981185, 0.5029195, 0.3597146, 0.5393417, 0.3631358, 0.460497, 0.3925657, 0.5862158, 0.4023869, 0.4099613, 0.6162456, 0.7034902, 0.6223847, 0.3163213]",1
495,"[0.4221878, 0.5101182, 0.375142, 0.5525728, 0.3785659, 0.4618785, 0.4111225, 0.6031027, 0.4228571, 0.402377, 0.6533925, 0.7265649, 0.6510603, 0.3146312]",1
496,"[0.4221879, 0.5101183, 0.3751421, 0.5525729, 0.378566, 0.4618786, 0.4111226, 0.6031028, 0.4228572, 0.4023771, 0.6533926, 0.726565, 0.6510604, 0.3146313]",1
497,"[0.422188, 0.5101184, 0.3751422, 0.552573, 0.3785661, 0.4618787, 0.4111227, 0.6031029, 0.4228573, 0.4023772, 0.6533927, 0.7265651, 0.6510605, 0.3146314]",1
498,"[0.4221881, 0.5101185, 0.3751423, 0.5525731, 0.3785662, 0.4618788, 0.4111228, 0.603103, 0.4228574, 0.4023773, 0.6533928, 0.7265652, 0.6510606, 0.3146315]",1
499,"[0.4221882, 0.5101186, 0.3751424, 0.5525732, 0.3785663, 0.4618789, 0.4111229, 0.6031031, 0.4228575, 0.4023774, 0.6533929, 0.7265653, 0.6510607, 0.3146316]",1
500,"[0.4221883, 0.5101187, 0.3751425, 0.5525733, 0.3785664, 0.461879, 0.411123, 0.6031032, 0.4228576, 0.4023775, 0.653393, 0.7265654, 0.6510608, 0.3146317]",1
501,"[0.4221884, 0.5101188, 0.3751426, 0.5525734, 0.3785665, 0.4618791, 0.4111231, 0.6031033, 0.4228577, 0.4023776, 0.6533931, 0.7265655, 0.6510609, 0.3146318]",1
502,"[0.4221885, 0.5101189, 0.3751427, 0.5525735, 0.3785666, 0.4618792, 0.4111232, 0.6031034, 0.4228578, 0.4023777, 0.6533932, 0.7265656, 0.651061, 0.3146319]",1
503,"[0.4221886, 0.510119, 0.3751428, 0.5525736, 0.3785667, 0.4618793, 0.4111233, 0.6031035, 0.4228579, 0.4023778, 0.6533933, 0.7265657, 0.6510611, 0.314632]",1
504,"[0.4221887, 0.5101191, 0.3751429, 0.5525737, 0.3785668, 0.4618794, 0.4111234, 0.6031036, 0.422858, 0.4023779, 0.6533934, 0.7265658, 0.6510612, 0.3146321]",1
505,"[0.4221888, 0.5101192, 0.375143, 0.5525738, 0.3785669, 0.4618795, 0.4111235, 0.6031037, 0.4228581, 0.402378, 0.6533935, 0.7265659, 0.6510613, 0.3146322]",1
506,"[0.4224668, 0.5043062, 0.375076, 0.5482255, 0.3787363, 0.4586666, 0.4104518, 0.602226, 0.421052, 0.403072, 0.6499213, 0.7269834, 0.654411, 0.3118141]",1
507,"[0.4224669, 0.5043063, 0.3750761, 0.5482256, 0.3787365, 0.4586667, 0.4104519, 0.6022261, 0.4210521, 0.4030721, 0.6499214, 0.7269835, 0.6544111, 0.3118142]",1
508,"[0.422467, 0.5043064, 0.3750762, 0.5482257, 0.3787366, 0.4586668, 0.410452, 0.6022262, 0.4210522, 0.4030722, 0.6499215, 0.7269836, 0.6544112, 0.3118143]",1
509,"[0.4224671, 0.5043065, 0.3750763, 0.5482258, 0.3787367, 0.4586669, 0.4104521, 0.6022263, 0.4210523, 0.4030723, 0.6499216, 0.7269837, 0.6544113, 0.3118144]",1
510,"[0.4224672, 0.5043066, 0.3750764, 0.5482259, 0.3787368, 0.458667, 0.4104522, 0.6022264, 0.4210524, 0.4030724, 0.6499217, 0.7269838, 0.6544115, 0.3118145]",1
511,"[0.4224673, 0.5043067, 0.3750765, 0.548226, 0.3787369, 0.4586671, 0.4104523, 0.6022265, 0.4210525, 0.4030725, 0.6499218, 0.7269839, 0.6544115, 0.3118146]",1
512,"[0.4224674, 0.5043068, 0.3750766, 0.5482261, 0.378737, 0.4586672, 0.4104524, 0.6022266, 0.4210526, 0.4030726, 0.6499219, 0.726984, 0.6544116, 0.3118147]",1
513,"[0.4224675, 0.5043069, 0.3750767, 0.5482262, 0.3787371, 0.4586673, 0.4104525, 0.6022267, 0.4210527, 0.4030727, 0.649922, 0.7269841, 0.6544117, 0.3118148]",1
514,"[0.4224676, 0.504307, 0.3750768, 0.5482263, 0.3787372, 0.4586674, 0.4104526, 0.6022268, 0.4210528, 0.4030728, 0.6499221, 0.7269842, 0.6544118, 0.3118149]",1
515,"[0.4224677, 0.5043071, 0.3750769, 0.5482264, 0.3787373, 0.4586675, 0.4104527, 0.6022269, 0.4210529, 0.4030729, 0.6499222, 0.7269843, 0.6544119, 0.311815]",1
516,"[0.4224678, 0.5043072, 0.375077, 0.5482265, 0.3787374, 0.4586676, 0.4104528, 0.602227, 0.421053, 0.403073, 0.6499223, 0.7269844, 0.654412, 0.3118151]",1
517,"[0.4120632, 0.5597044, 0.3694809, 0.5906482, 0.369489, 0.5045178, 0.4052981, 0.6172899, 0.4198027, 0.427296, 0.6553998, 0.7497059, 0.6507097, 0.3276083]",1
518,"[0.4120633, 0.5597045, 0.369481, 0.5906482, 0.3694891, 0.5045179, 0.4052982, 0.61729, 0.4198028, 0.4272961, 0.6553999, 0.749706, 0.6507098, 0.3276084]",1
519,"[0.4120634, 0.5597046, 0.3694811, 0.5906484, 0.3694892, 0.504518, 0.4052983, 0.6172901, 0.4198029, 0.4272962, 0.6554, 0.7497061, 0.6507099, 0.3276085]",1
520,"[0.4120635, 0.5597047, 0.3694812, 0.5906484, 0.3694893, 0.5045181, 0.4052984, 0.6172902, 0.419803, 0.4272963, 0.6554001, 0.7497062, 0.65071, 0.3276086]",1
521,"[0.4120636, 0.5597048, 0.3694813, 0.5906486, 0.3694894, 0.5045182, 0.4052985, 0.6172903, 0.4198031, 0.4272964, 0.6554002, 0.7497063, 0.6507101, 0.3276087]",1
522,"[0.4120637, 0.5597049, 0.3694814, 0.5906486, 0.3694895, 0.5045183, 0.4052986, 0.6172904, 0.4198032, 0.4272965, 0.6554003, 0.7497064, 0.6507102, 0.3276088]",1
523,"[0.4120638, 0.559705, 0.3694815, 0.5906487, 0.3694896, 0.5045184, 0.4052987, 0.6172905, 0.4198033, 0.4272966, 0.6554004, 0.7497065, 0.6507103, 0.3276089]",1
524,"[0.4120639, 0.5597051, 0.3694816, 0.5906489, 0.3694897, 0.5045185, 0.4052988, 0.6172906, 0.4198034, 0.4272967, 0.6554005, 0.7497066, 0.6507104, 0.327609]",1
525,"[0.412064, 0.5597052, 0.3694817, 0.5906489, 0.3694898, 0.5045186, 0.4052989, 0.6172907, 0.4198035, 0.4272968, 0.6554006, 0.7497067, 0.6507105, 0.3276091]",1
526,"[0.4120641, 0.5597053, 0.3694818, 0.5906491, 0.3694899, 0.5045187, 0.405299, 0.6172908, 0.4198036, 0.4272969, 0.6554007, 0.7497068, 0.6507106, 0.3276092]",1
527,"[0.4120642, 0.5597054, 0.3694819, 0.5906491, 0.36949, 0.5045188, 0.4052991, 0.6172909, 0.4198037, 0.427297, 0.6554008, 0.7497069, 0.6507107, 0.3276093]",1
528,"[0.5958695, 0.4695564, 0.5614012, 0.5032143, 0.5598699, 0.4407214, 0.5753171, 0.54734, 0.5764012, 0.4024543, 0.7408188, 0.6316583, 0.7381028, 0.3300436]",1
529,"[0.5958696, 0.4695565, 0.5614013, 0.5032144, 0.55987, 0.4407215, 0.5753172, 0.54734, 0.5764013, 0.4024544, 0.7408189, 0.6316584, 0.7381029, 0.3300437]",1
530,"[0.5958697, 0.4695566, 0.5614014, 0.5032145, 0.5598701, 0.4407216, 0.5753173, 0.5473402, 0.5764014, 0.4024545, 0.740819, 0.6316585, 0.738103, 0.3300438]",1
531,"[0.5958698, 0.4695567, 0.5614015, 0.5032146, 0.5598702, 0.4407217, 0.5753174, 0.5473402, 0.5764015, 0.4024546, 0.7408191, 0.6316586, 0.7381031, 0.3300439]",1
532,"[0.5958699, 0.4695568, 0.5614016, 0.5032147, 0.5598703, 0.4407218, 0.5753175, 0.5473404, 0.5764016, 0.4024547, 0.7408192, 0.6316587, 0.7381032, 0.330044]",1
533,"[0.59587, 0.4695569, 0.5614017, 0.5032148, 0.5598704, 0.4407219, 0.5753176, 0.5473404, 0.5764017, 0.4024548, 0.7408193, 0.6316588, 0.7381033, 0.3300441]",1
534,"[0.5958701, 0.469557, 0.5614018, 0.5032149, 0.5598705, 0.440722, 0.5753177, 0.5473405, 0.5764018, 0.4024549, 0.7408194, 0.6316589, 0.7381034, 0.3300442]",1
535,"[0.5958702, 0.4695571, 0.5614019, 0.503215, 0.5598706, 0.4407221, 0.5753178, 0.5473406, 0.5764019, 0.402455, 0.7408195, 0.631659, 0.7381035, 0.3300443]",1
536,"[0.5958703, 0.4695572, 0.561402, 0.5032151, 0.5598707, 0.4407222, 0.5753179, 0.5473407, 0.576402, 0.4024551, 0.7408196, 0.6316591, 0.7381036, 0.3300444]",1
537,"[0.5958704, 0.4695573, 0.5614021, 0.5032152, 0.5598708, 0.4407223, 0.575318, 0.5473408, 0.5764021, 0.4024552, 0.7408197, 0.6316592, 0.7381037, 0.3300445]",1
538,"[0.5958705, 0.4695574, 0.5614022, 0.5032153, 0.5598709, 0.4407224, 0.5753181, 0.5473409, 0.5764022, 0.4024553, 0.7408198, 0.6316593, 0.7381038, 0.3300446]",1
539,"[0.5716835, 0.4641957, 0.53049, 0.5024479, 0.5317057, 0.4293196, 0.5477453, 0.5533072, 0.5521256, 0.3930132, 0.736822, 0.6463569, 0.7361657, 0.2972844]",1
540,"[0.5716836, 0.4641958, 0.5304901, 0.502448, 0.5317057, 0.4293197, 0.5477454, 0.5533073, 0.5521257, 0.3930133, 0.7368221, 0.646357, 0.7361658, 0.2972845]",1
541,"[0.5716837, 0.4641959, 0.5304902, 0.5024481, 0.5317059, 0.4293198, 0.5477455, 0.5533074, 0.5521258, 0.3930134, 0.7368222, 0.6463571, 0.7361659, 0.2972846]",1
542,"[0.5716838, 0.464196, 0.5304903, 0.5024482, 0.5317059, 0.4293199, 0.5477456, 0.5533075, 0.5521259, 0.3930135, 0.7368223, 0.6463572, 0.736166, 0.2972847]",1
543,"[0.5716839, 0.4641961, 0.5304904, 0.5024483, 0.5317061, 0.42932, 0.5477457, 0.5533076, 0.552126, 0.3930136, 0.7368224, 0.6463573, 0.7361661, 0.2972848]",1
544,"[0.571684, 0.4641962, 0.5304905, 0.5024484, 0.5317061, 0.4293201, 0.5477458, 0.5533077, 0.5521261, 0.3930137, 0.7368225, 0.6463574, 0.7361662, 0.2972849]",1
545,"[0.5716841, 0.4641963, 0.5304906, 0.5024485, 0.5317062, 0.4293202, 0.5477459, 0.5533077, 0.5521261, 0.3930138, 0.7368226, 0.6463575, 0.7361663, 0.297285]",1
546,"[0.5716842, 0.4641964, 0.5304907, 0.5024486, 0.5317063, 0.4293203, 0.547746, 0.5533079, 0.5521263, 0.3930139, 0.7368227, 0.6463576, 0.7361664, 0.2972851]",1
547,"[0.5716843, 0.4641965, 0.5304908, 0.5024487, 0.5317064, 0.4293204, 0.5477461, 0.5533079, 0.5521263, 0.393014, 0.7368228, 0.6463577, 0.7361665, 0.2972852]",1
548,"[0.5716844, 0.4641966, 0.5304909, 0.5024488, 0.5317066, 0.4293205, 0.5477462, 0.5533081, 0.5521265, 0.3930141, 0.7368229, 0.6463578, 0.7361666, 0.2972853]",1
549,"[0.5716845, 0.4641967, 0.530491, 0.5024489, 0.5317066, 0.4293206, 0.5477463, 0.5533081, 0.5521265, 0.3930142, 0.736823, 0.6463579, 0.7361667, 0.2972854]",1
550,"[0.5615449, 0.4674431, 0.5197671, 0.5068433, 0.521904, 0.4304519, 0.5419953, 0.5597078, 0.5477434, 0.3941874, 0.7359633, 0.6543634, 0.7308997, 0.2990056]",1
551,"[0.561545, 0.4674432, 0.5197672, 0.5068434, 0.5219041, 0.430452, 0.5419954, 0.5597079, 0.5477435, 0.3941875, 0.7359634, 0.6543635, 0.7308998, 0.2990057]",1
552,"[0.5615451, 0.4674433, 0.5197673, 0.5068435, 0.5219042, 0.4304521, 0.5419955, 0.559708, 0.5477436, 0.3941876, 0.7359635, 0.6543636, 0.7308999, 0.2990058]",1
553,"[0.5615452, 0.4674434, 0.5197674, 0.5068436, 0.5219043, 0.4304522, 0.5419956, 0.5597081, 0.5477437, 0.3941877, 0.7359636, 0.6543637, 0.7309, 0.2990059]",1
554,"[0.5615453, 0.4674435, 0.5197675, 0.5068437, 0.5219044, 0.4304523, 0.5419957, 0.5597082, 0.5477438, 0.3941878, 0.7359637, 0.6543638, 0.7309001, 0.299006]",1
555,"[0.5615454, 0.4674436, 0.5197676, 0.5068438, 0.5219045, 0.4304524, 0.5419958, 0.5597083, 0.5477439, 0.3941879, 0.7359638, 0.6543639, 0.7309002, 0.2990061]",1
556,"[0.5615455, 0.4674437, 0.5197677, 0.5068439, 0.5219046, 0.4304525, 0.5419959, 0.5597084, 0.547744, 0.394188, 0.7359639, 0.654364, 0.7309003, 0.2990062]",1
557,"[0.5615456, 0.4674438, 0.5197678, 0.506844, 0.5219047, 0.4304526, 0.541996, 0.5597085, 0.5477441, 0.3941881, 0.735964, 0.6543641, 0.7309004, 0.2990063]",1
558,"[0.5615457, 0.4674439, 0.5197679, 0.5068441, 0.5219048, 0.4304527, 0.5419961, 0.5597086, 0.5477442, 0.3941882, 0.7359641, 0.6543642, 0.7309005, 0.2990064]",1
559,"[0.5615458, 0.467444, 0.519768, 0.5068442, 0.5219049, 0.4304528, 0.5419962, 0.5597087, 0.5477443, 0.3941883, 0.7359642, 0.6543643, 0.7309006, 0.2990065]",1
560,"[0.5615459, 0.4674441, 0.5197681, 0.5068443, 0.521905, 0.4304529, 0.5419963, 0.5597088, 0.5477444, 0.3941884, 0.7359643, 0.6543644, 0.7309007, 0.2990066]",1
561,"[0.5753622, 0.4632426, 0.5375111, 0.5002306, 0.5386745, 0.4303774, 0.5598597, 0.5509459, 0.5594144, 0.3940834, 0.7463783, 0.6411487, 0.747127, 0.3009862]",1
562,"[0.5753623, 0.4632427, 0.5375112, 0.5002307, 0.5386745, 0.4303775, 0.5598598, 0.550946, 0.5594145, 0.3940835, 0.7463784, 0.6411488, 0.7471271, 0.3009863]",1
563,"[0.5753624, 0.4632428, 0.5375113, 0.5002309, 0.5386747, 0.4303776, 0.5598599, 0.5509461, 0.5594146, 0.3940836, 0.7463785, 0.6411489, 0.7471272, 0.3009864]",1
564,"[0.5753625, 0.4632429, 0.5375114, 0.5002309, 0.5386747, 0.4303777, 0.55986, 0.5509462, 0.5594147, 0.3940837, 0.7463786, 0.641149, 0.7471273, 0.3009865]",1
565,"[0.5753626, 0.463243, 0.5375115, 0.5002311, 0.5386749, 0.4303778, 0.5598601, 0.5509463, 0.5594148, 0.3940838, 0.7463787, 0.6411491, 0.7471274, 0.3009866]",1
566,"[0.5753627, 0.4632431, 0.5375116, 0.5002311, 0.5386749, 0.4303779, 0.5598602, 0.5509464, 0.5594149, 0.3940839, 0.7463788, 0.6411492, 0.7471275, 0.3009867]",1
567,"[0.5753628, 0.4632432, 0.5375117, 0.5002312, 0.538675, 0.430378, 0.5598603, 0.5509464, 0.559415, 0.394084, 0.7463789, 0.6411493, 0.7471276, 0.3009868]",1
568,"[0.5753629, 0.4632433, 0.5375118, 0.5002313, 0.5386751, 0.4303781, 0.5598604, 0.5509466, 0.5594151, 0.3940841, 0.746379, 0.6411494, 0.7471277, 0.3009869]",1
569,"[0.575363, 0.4632434, 0.5375119, 0.5002314, 0.5386752, 0.4303782, 0.5598605, 0.5509466, 0.5594152, 0.3940842, 0.7463791, 0.6411495, 0.7471278, 0.300987]",1
570,"[0.5753631, 0.4632435, 0.537512, 0.5002315, 0.5386753, 0.4303783, 0.5598606, 0.5509468, 0.5594153, 0.3940843, 0.7463792, 0.6411496, 0.7471279, 0.3009871]",1
571,"[0.5753632, 0.4632436, 0.5375121, 0.5002316, 0.5386754, 0.4303784, 0.5598607, 0.5509468, 0.5594154, 0.3940844, 0.7463793, 0.6411497, 0.747128, 0.3009872]",1
572,"[0.5550313, 0.4706117, 0.5140607, 0.5094199, 0.5160162, 0.4342829, 0.536395, 0.5608754, 0.5424831, 0.3964166, 0.7294036, 0.6524269, 0.7269536, 0.3018965]",1
573,"[0.5550314, 0.4706118, 0.5140608, 0.50942, 0.5160163, 0.434283, 0.5363951, 0.5608755, 0.5424832, 0.3964167, 0.7294037, 0.652427, 0.7269537, 0.3018966]",1
574,"[0.5550315, 0.4706119, 0.5140609, 0.5094201, 0.5160164, 0.4342831, 0.5363952, 0.5608756, 0.5424833, 0.3964168, 0.7294038, 0.6524271, 0.7269538, 0.3018967]",1
575,"[0.5550316, 0.470612, 0.514061, 0.5094202, 0.5160165, 0.4342832, 0.5363953, 0.5608757, 0.5424834, 0.3964169, 0.7294039, 0.6524272, 0.7269539, 0.3018968]",1
576,"[0.5550317, 0.4706121, 0.5140611, 0.5094203, 0.5160166, 0.4342833, 0.5363954, 0.5608758, 0.5424835, 0.396417, 0.729404, 0.6524273, 0.726954, 0.3018969]",1
577,"[0.5550318, 0.4706122, 0.5140612, 0.5094204, 0.5160167, 0.4342834, 0.5363955, 0.5608759, 0.5424836, 0.3964171, 0.7294041, 0.6524274, 0.7269541, 0.3018971]",1
578,"[0.5550319, 0.4706123, 0.5140613, 0.5094205, 0.5160168, 0.4342835, 0.5363956, 0.560876, 0.5424837, 0.3964172, 0.7294042, 0.6524275, 0.7269542, 0.3018972]",1
579,"[0.555032, 0.4706124, 0.5140614, 0.5094206, 0.5160169, 0.4342836, 0.5363957, 0.5608761, 0.5424838, 0.3964173, 0.7294043, 0.6524276, 0.7269543, 0.3018973]",1
580,"[0.5550321, 0.4706125, 0.5140615, 0.5094207, 0.516017, 0.4342837, 0.5363958, 0.5608762, 0.5424839, 0.3964174, 0.7294044, 0.6524277, 0.7269544, 0.3018974]",1
581,"[0.5550322, 0.4706126, 0.5140616, 0.5094208, 0.5160171, 0.4342838, 0.5363959, 0.5608763, 0.542484, 0.3964175, 0.7294045, 0.6524278, 0.7269545, 0.3018975]",1
582,"[0.5550323, 0.4706127, 0.5140617, 0.5094209, 0.5160172, 0.4342839, 0.536396, 0.5608764, 0.5424841, 0.3964176, 0.7294046, 0.6524279, 0.7269546, 0.3018976]",1
583,"[0.6522734, 0.4853881, 0.5589422, 0.5503515, 0.5757876, 0.3981538, 0.5778974, 0.6179436, 0.6178469, 0.3211236, 0.8562838, 0.757813, 0.8196792, 0.1843727]",0
584,"[0.6522735, 0.4853882, 0.5589423, 0.5503516, 0.5757877, 0.3981539, 0.5778975, 0.6179437, 0.617847, 0.3211237, 0.8562839, 0.757813, 0.8196793, 0.1843728]",0
585,"[0.6522736, 0.4853883, 0.5589424, 0.5503517, 0.5757878, 0.398154, 0.5778976, 0.6179438, 0.6178471, 0.3211238, 0.856284, 0.7578132, 0.8196794, 0.1843729]",0
586,"[0.6522737, 0.4853884, 0.5589425, 0.5503518, 0.5757879, 0.3981541, 0.5778977, 0.6179439, 0.6178472, 0.3211239, 0.8562841, 0.7578132, 0.8196795, 0.184373]",0
587,"[0.6522738, 0.4853885, 0.5589426, 0.5503519, 0.575788, 0.3981542, 0.5778978, 0.617944, 0.6178473, 0.321124, 0.8562842, 0.7578134, 0.8196796, 0.1843731]",0
588,"[0.6522739, 0.4853886, 0.5589427, 0.550352, 0.5757881, 0.3981543, 0.5778979, 0.6179441, 0.6178474, 0.3211241, 0.8562843, 0.7578134, 0.8196797, 0.1843732]",0
589,"[0.652274, 0.4853887, 0.5589428, 0.5503521, 0.5757882, 0.3981544, 0.5778979, 0.6179442, 0.6178475, 0.3211242, 0.8562844, 0.7578135, 0.8196798, 0.1843733]",0
590,"[0.6522741, 0.4853888, 0.5589429, 0.5503522, 0.5757883, 0.3981545, 0.5778981, 0.6179443, 0.6178476, 0.3211243, 0.8562845, 0.7578137, 0.8196799, 0.1843734]",0
591,"[0.6522742, 0.4853889, 0.558943, 0.5503523, 0.5757884, 0.3981546, 0.5778981, 0.6179444, 0.6178477, 0.3211244, 0.8562846, 0.7578137, 0.81968, 0.1843735]",0
592,"[0.6522743, 0.485389, 0.5589431, 0.5503524, 0.5757885, 0.3981547, 0.5778983, 0.6179445, 0.6178478, 0.3211245, 0.8562847, 0.7578139, 0.8196801, 0.1843736]",0
593,"[0.6522744, 0.4853891, 0.5589432, 0.5503525, 0.5757886, 0.3981548, 0.5778984, 0.6179446, 0.6178479, 0.3211246, 0.8562848, 0.7578139, 0.8196802, 0.1843737]",0
594,"[0.7040674, 0.4487348, 0.5789419, 0.5390616, 0.5975162, 0.3553156, 0.5851993, 0.6351011, 0.6202226, 0.2720384, 0.874186, 0.8026199, 0.8025886, 0.1123085]",0
595,"[0.7040675, 0.4487349, 0.578942, 0.5390617, 0.5975163, 0.3553157, 0.5851994, 0.6351012, 0.6202227, 0.2720385, 0.8741861, 0.80262, 0.8025887, 0.1123086]",0
596,"[0.7040676, 0.448735, 0.5789421, 0.5390618, 0.5975164, 0.3553158, 0.5851995, 0.6351013, 0.6202228, 0.2720386, 0.8741862, 0.8026201, 0.8025888, 0.1123087]",0
597,"[0.7040677, 0.4487351, 0.5789422, 0.5390619, 0.5975165, 0.3553159, 0.5851996, 0.6351014, 0.6202229, 0.2720387, 0.8741863, 0.8026202, 0.8025889, 0.1123088]",0
598,"[0.7040678, 0.4487352, 0.5789423, 0.539062, 0.5975166, 0.355316, 0.5851997, 0.6351015, 0.620223, 0.2720388, 0.8741864, 0.8026203, 0.802589, 0.1123089]",0
599,"[0.7040679, 0.4487353, 0.5789424, 0.5390621, 0.5975167, 0.3553161, 0.5851998, 0.6351016, 0.6202231, 0.2720389, 0.8741865, 0.8026204, 0.8025891, 0.112309]",0
600,"[0.704068, 0.4487354, 0.5789425, 0.5390622, 0.5975168, 0.3553162, 0.5851999, 0.6351017, 0.6202232, 0.272039, 0.8741866, 0.8026205, 0.8025892, 0.1123091]",0
601,"[0.7040681, 0.4487355, 0.5789426, 0.5390623, 0.5975169, 0.3553163, 0.5852, 0.6351018, 0.6202233, 0.2720391, 0.8741867, 0.8026206, 0.8025893, 0.1123092]",0
602,"[0.7040682, 0.4487356, 0.5789427, 0.5390624, 0.597517, 0.3553164, 0.5852001, 0.6351019, 0.6202234, 0.2720392, 0.8741868, 0.8026207, 0.8025894, 0.1123093]",0
603,"[0.7040683, 0.4487357, 0.5789428, 0.5390625, 0.5975171, 0.3553165, 0.5852002, 0.635102, 0.6202235, 0.2720393, 0.8741869, 0.8026208, 0.8025895, 0.1123094]",0
604,"[0.7040684, 0.4487358, 0.5789429, 0.5390626, 0.5975172, 0.3553166, 0.5852003, 0.6351021, 0.6202236, 0.2720394, 0.874187, 0.8026209, 0.8025896, 0.1123095]",0
605,"[0.6780635, 0.7897648, 0.5933266, 0.8321369, 0.6085033, 0.7071497, 0.604211, 0.8438835, 0.6288837, 0.5792363, 0.8742169, 0.9545101, 0.8048016, 0.3944951]",0
606,"[0.6780636, 0.7897649, 0.5933266, 0.8321369, 0.6085034, 0.7071498, 0.604211, 0.8438836, 0.6288838, 0.5792363, 0.874217, 0.9545102, 0.8048017, 0.3944952]",0
607,"[0.6780637, 0.789765, 0.5933268, 0.8321371, 0.6085035, 0.7071499, 0.6042112, 0.8438837, 0.6288839, 0.5792365, 0.8742171, 0.9545103, 0.8048018, 0.3944953]",0
608,"[0.6780638, 0.7897651, 0.5933268, 0.8321371, 0.6085036, 0.70715, 0.6042112, 0.8438838, 0.628884, 0.5792365, 0.8742172, 0.9545104, 0.8048019, 0.3944954]",0
609,"[0.6780639, 0.7897652, 0.593327, 0.8321373, 0.6085037, 0.7071501, 0.6042114, 0.8438839, 0.6288841, 0.5792367, 0.8742174, 0.9545105, 0.804802, 0.3944955]",0
610,"[0.678064, 0.7897653, 0.593327, 0.8321373, 0.6085038, 0.7071502, 0.6042114, 0.843884, 0.6288842, 0.5792367, 0.8742174, 0.9545106, 0.8048021, 0.3944956]",0
611,"[0.6780641, 0.7897654, 0.5933271, 0.8321374, 0.6085039, 0.7071503, 0.6042115, 0.8438841, 0.6288843, 0.5792368, 0.8742175, 0.9545107, 0.8048022, 0.3944957]",0
612,"[0.6780642, 0.7897655, 0.5933272, 0.8321376, 0.608504, 0.7071504, 0.6042116, 0.8438842, 0.6288844, 0.5792369, 0.8742176, 0.9545108, 0.8048023, 0.3944958]",0
613,"[0.6780643, 0.7897656, 0.5933273, 0.8321376, 0.6085041, 0.7071505, 0.6042117, 0.8438843, 0.6288845, 0.579237, 0.8742177, 0.9545109, 0.8048024, 0.3944959]",0
614,"[0.6780644, 0.7897657, 0.5933274, 0.8321378, 0.6085042, 0.7071506, 0.6042118, 0.8438844, 0.6288846, 0.5792371, 0.8742178, 0.954511, 0.8048025, 0.394496]",0
615,"[0.6780645, 0.7897658, 0.5933275, 0.8321378, 0.6085043, 0.7071507, 0.6042119, 0.8438845, 0.6288847, 0.5792372, 0.8742179, 0.9545111, 0.8048026, 0.3944961]",0
616,"[0.6075588, 0.3520799, 0.4983132, 0.4448912, 0.4999824, 0.2694933, 0.5369183, 0.5389753, 0.5301145, 0.1698259, 0.8352663, 0.7377043, 0.8152434, 0.0423725]",0
617,"[0.6075589, 0.35208, 0.4983133, 0.4448913, 0.4999825, 0.2694934, 0.5369184, 0.5389754, 0.5301146, 0.169826, 0.8352664, 0.7377044, 0.8152435, 0.0423726]",0
618,"[0.607559, 0.3520801, 0.4983134, 0.4448914, 0.4999826, 0.2694935, 0.5369185, 0.5389755, 0.5301147, 0.1698261, 0.8352665, 0.7377045, 0.8152436, 0.0423727]",0
619,"[0.6075591, 0.3520802, 0.4983135, 0.4448915, 0.4999827, 0.2694936, 0.5369186, 0.5389756, 0.5301148, 0.1698262, 0.8352666, 0.7377046, 0.8152437, 0.0423728]",0
620,"[0.6075592, 0.3520803, 0.4983136, 0.4448916, 0.4999828, 0.2694937, 0.5369187, 0.5389757, 0.5301149, 0.1698263, 0.8352667, 0.7377047, 0.8152438, 0.0423729]",0
621,"[0.6075593, 0.3520804, 0.4983137, 0.4448917, 0.4999829, 0.2694938, 0.5369188, 0.5389758, 0.530115, 0.1698264, 0.8352668, 0.7377048, 0.8152439, 0.042373]",0
622,"[0.6075594, 0.3520805, 0.4983139, 0.4448918, 0.499983, 0.2694939, 0.5369189, 0.5389759, 0.5301151, 0.1698265, 0.8352669, 0.7377048, 0.815244, 0.0423731]",0
623,"[0.6075595, 0.3520806, 0.498314, 0.4448919, 0.4999831, 0.269494, 0.536919, 0.538976, 0.5301152, 0.1698266, 0.835267, 0.737705, 0.8152441, 0.0423732]",0
624,"[0.6075596, 0.3520807, 0.4983141, 0.444892, 0.4999832, 0.2694941, 0.5369191, 0.5389761, 0.5301153, 0.1698267, 0.8352671, 0.737705, 0.8152442, 0.0423733]",0
